TransCode,SppCode_Old,Spp_Total,Mal_Total,SppCode,Updated_Spp
0_20110803_FT01,BUWO,20,0,BUWO,TRUE
0_20110803_FT02,BUWO,17,0,BUWO,TRUE
0_20110803_FT03,RAPI,3,0,RAPI,TRUE
0_20110803_FT04,RAPI,2,0,RAPI,TRUE
10559_20070724_FT01,UNKN,9,0,AMSP,TRUE
10559_20070724_FT02,UNKN,3,0,AMSP,TRUE
10559_20070724_FT03,UNKN,3,0,AMSP,TRUE
10725_20110727_FT01,PSTR,0,0,PSTR,TRUE
10725_20110727_FT02,PSTR,0,0,PSTR,TRUE
10757_20110801_FT01,RAPI,0,0,RAPI,TRUE
12598_20110725_FT01,PSTR,25,0,PSTR,TRUE
12598_20110725_FT02,PSTR,6,1,PSTR,TRUE
12598_20110725_FT03,PSTR,12,0,PSTR,TRUE
12598_20110822_FT01,RAPI,2,0,RAPI,TRUE
12598_20110822_FT02,RAPI,2,0,RAPI,TRUE
12611_20110801_FT02,RAPI,2,0,RAPI,TRUE
12612_20110725_FT01,RACA,4,0,RACA,TRUE
12653_20110713_FT01,PSTR,0,0,PSTR,TRUE
12653_20110713_FT02,PSTR,0,0,PSTR,TRUE
12770_20110718_FT01,PSTR,13,0,PSTR,TRUE
12770_20110718_FT02,PSTR,2,0,PSTR,TRUE
12770_20110718_FT03,PSTR,11,0,PSTR,TRUE
20MDSP_20100705_FT01,PSRE,20,0,PSRE,TRUE
20MDSP_20100705_FT02,PSRE,24,1,PSRE,TRUE
20MDSP_20100705_FT03,PSRE,53,1,PSRE,TRUE
20MDSP_20100705_FT04,PSRE,11,0,PSRE,TRUE
5CN1_20100802_FT01,PSRE,4,0,PSRE,TRUE
5CN1_20100802_FT02,PSRE,0,0,PSRE,TRUE
5CN1_20100802_FT03,PSRE,8,0,PSRE,TRUE
5CN1_20130812_FT01,PSRE,14,0,PSRE,TRUE
5CN1_20130812_FT02,PSRE,1,0,PSRE,TRUE
5CN1_20130812_FT03,TATO,15,0,TATO,TRUE
5CN1_20130812_FT04,TAGR,15,0,TAGR,TRUE
5CN1_20160803_FT01,PSRE,10,0,PSRE,FALSE
5CN1_20170801_FT01,,15,0,PSRE,FALSE
5CN1_20170801_FT02,,20,0,PSRE,FALSE
5CN1_20180716_FT01,,15,0,PSRE,FALSE
5CN1_20180716_FT02,,14,0,PSRE,FALSE
5CN1_20180716_FT03,,4,0,PSRE,FALSE
5CN1_20190717_FT1,,83,1,PSRE,FALSE
5CN1_20190717_FT2,,15,0,PSRE,FALSE
5CN2_20100802_FT01,PSRE,7,0,PSRE,TRUE
5CN2_20100802_FT02,PSRE,21,1,PSRE,TRUE
5CN2_20130812_FT01,PSRE,0,0,PSRE,TRUE
5CN2_20130812_FT02,PSRE,15,0,PSRE,TRUE
5CN2_20130812_FT03,PSRE,15,0,PSRE,TRUE
5CN2_20170801_FT01,,10,0,PSRE,FALSE
5CN2_20180716_FT01,,50,0,PSRE,FALSE
5CN2_20180716_FT02,,42,0,PSRE,FALSE
5CN2_20180716_FT03,,26,0,PSRE,FALSE
5CN2_20190717_FT1,,26,0,PSRE,FALSE
5CN3_20100802_FT01,PSRE,6,0,PSRE,TRUE
5CN3_20100802_FT02,PSRE,4,0,PSRE,TRUE
5CN3_20130812_FT01,PSRE,0,0,PSRE,TRUE
5CN3_20130812_FT02,TAGR,1,0,TAGR,TRUE
5CN3_20150819_FT01,,4,0,PSRE,FALSE
5CN3_20170801_FT01,,1,0,PSRE,FALSE
5CN3_20170801_FT02,,0,0,PSRE,FALSE
5CN3_20180716_FT01,,0,0,PSRE,FALSE
5CN3_20190717_FT1,,2,0,PSRE,FALSE
5CN4_20100802_FT01,PSRE,41,2,PSRE,TRUE
5CN4_20100802_FT02,PSRE,36,3,PSRE,TRUE
5CN4_20130812_FT01,TAGR,15,0,TAGR,TRUE
5CN4_20130813_FT01,PSRE,55,0,PSRE,TRUE
5CN4_20130813_FT02,PSRE,17,0,PSRE,TRUE
6MDSP_20100705_FT01,BUBO,114,0,BUBO,TRUE
6MDSP_20100705_FT02,PSRE,49,0,PSRE,TRUE
6MDSP_20100705_FT03,PSRE,28,0,PSRE,TRUE
6MDSP_20100705_FT04,PSRE,36,0,PSRE,TRUE
8AMDSP_20100701_FT01,PSRE,15,0,PSRE,TRUE
8AMDSP_20100701_FT02,BUBO,2,0,BUBO,TRUE
8AMDSP_20100701_FT02,PSRE,25,1,PSRE,TRUE
8AMDSP_20100701_FT03,BUBO,10,0,BUBO,TRUE
8AMDSP_20100701_FT03,PSRE,75,2,PSRE,TRUE
8AMDSP_20100701_FT04,BUBO,2,0,BUBO,TRUE
8AMDSP_20100701_FT04,PSRE,32,1,PSRE,TRUE
9942_20110720_FT01,PSTR,0,0,PSTR,TRUE
9942_20110720_FT02,PSTR,0,0,PSTR,TRUE
9965_20070627_FT01,BUWO,1,0,BUWO,TRUE
9965_20070627_FT01,PSTR,25,0,PSTR,TRUE
Barn_19990617_FT01,RACA,87,1,RACA,TRUE
Barn_19990617_FT02,PSRE,281,17,PSRE,TRUE
Barn_19990617_FT03,BUBO,99,11,BUBO,TRUE
Barn_20050726_FT01,HYRE,43,20,PSRE,TRUE
Barn_20050726_FT02,BUBO,4,0,BUBO,TRUE
Barn_20060713_FT01,HYRE,5,0,PSRE,TRUE
Barn_20060713_FT02,HYRE,5,0,PSRE,TRUE
Barn_20090713_FT01,PSRE,18,0,PSRE,TRUE
Barn_20090713_FT02,PSRE,17,0,PSRE,TRUE
Barn_20090713_FT03,PSRE,0,0,PSRE,TRUE
Barn_20100625_FT01,PSRE,11,0,PSRE,TRUE
Barn_20100625_FT02,PSRE,0,0,PSRE,TRUE
Barn_20110727_FT01,PSRE,0,0,PSRE,TRUE
Barn_20110727_FT02,PSRE,1,0,PSRE,TRUE
Barn_20120725_FT01,PSRE,0,0,PSRE,TRUE
Barn_20120725_FT02,PSRE,1,0,PSRE,TRUE
Barn_20120725_FT03,PSRE,0,0,PSRE,TRUE
Barn_20120725_FT04,RACA,54,0,RACA,TRUE
Barn_20120725_FT05,RACA,5,0,RACA,TRUE
Barn_20120725_FT06,RACA,10,0,RACA,TRUE
Barn_20120725_FT07,RACA,12,0,RACA,TRUE
Barn_20130514_FT01,BUBO,53,0,BUBO,TRUE
Barn_20130514_FT01,PSRE,3,0,PSRE,TRUE
Barn_20130514_FT02,BUBO,25,0,BUBO,TRUE
Barn_20130514_FT02,PSRE,10,0,PSRE,TRUE
Barn_20130514_FT03,BUBO,30,1,BUBO,TRUE
Barn_20130514_FT04,BUBO,1,0,BUBO,TRUE
Barn_20130514_FT04,PSRE,6,0,PSRE,TRUE
Barn_20130514_FT05,PSRE,10,0,PSRE,TRUE
Barn_20130514_FT06,PSRE,0,0,PSRE,TRUE
Barn_20130701_FT01,PSRE,52,6,PSRE,TRUE
Barn_20130701_FT02,BUBO,8,0,BUBO,TRUE
Barn_20130701_FT03,PSRE,50,4,PSRE,TRUE
Barn_20130701_FT04,RACA,2,0,RACA,TRUE
Barn_20130701_FT05,RACA,3,0,RACA,TRUE
Barn_20130701_FT06,RACA,2,0,RACA,TRUE
Barn_20130701_FT07,RACA,1,0,RACA,TRUE
Barn_20130701_FT08,RACA,2,0,RACA,TRUE
BARN_20140714_FT01,,15,0,PSRE,FALSE
Barn_20140714_FT02,,26,4,PSRE,FALSE
BARN_20140714_FT03,,1,0,BUBO,FALSE
BARN_20140714_FT04,,10,0,TATO,FALSE
Barn_20140714_FT05,,46,3,PSRE,FALSE
BARN_20140714_FT06,,4,0,BUBO,FALSE
BARN_20140714_FT07,,18,0,PSRE,FALSE
BARN_20140801_FT01,,35,0,RACA,FALSE
BARN_20140801_FT02,,18,0,RACA,FALSE
BARN_20140801_FT03,,1,0,RACA,FALSE
BARN_20140801_FT04,,1,0,RACA,FALSE
BARN_20150712_FT01,,9,0,PSRE,FALSE
Barn_20150712_FT02,,2,0,BUBO,FALSE
BARN_20150712_FT03,,3,0,PSRE,FALSE
BARN_20150712_FT04,,3,0,PSRE,FALSE
BARN_20150712_FT05,,5,1,BUBO,FALSE
Barn_20150712_FT06,,1,1,BUBO,FALSE
BARN_20150712_FT07,,7,0,TATO,FALSE
BARN_20150712_FT08,,3,0,TATO,FALSE
BARN_20150712_FT09,,5,0,TATO,FALSE
BARN_20150712_FT10,,3,0,RADR,FALSE
BARN_20150712_FT11,,2,0,RADR,FALSE
Barn_20160718_FT01,PSRE,25,2,PSRE,FALSE
Barn_20160718_FT02,BUBO,10,1,BUBO,FALSE
Barn_20160718_FT03,RADR,8,0,RADR,FALSE
Barn_20170710_FT01,,10,0,PSRE,FALSE
Barn_20170710_FT02,,2,0,BUBO,FALSE
Barn_20170710_FT03,,8,0,BUBO,FALSE
Barn_20170710_FT04,,5,0,PSRE,FALSE
BARN_20180709_FT01,,27,0,PSRE,FALSE
BARN_20180709_FT02,,19,1,PSRE,FALSE
BARN_20190715_FT1,,16,0,PSRE,FALSE
BARN_20190715_FT2,,10,1,PSRE,FALSE
BARN_20190715_FT3,,10,0,PSRE,FALSE
BARN_20190715_FT4,,2,0,BUBO,FALSE
BARN_20190715_FT5,,1,0,BUBO,FALSE
BARN_20190715_FT6,,2,0,RADR,FALSE
BARN_20190715_FT7,,1,0,RADR,FALSE
BassGCP_20130708_FT03,RACA,1,0,RACA,TRUE
BASSGCP_20140701_FT01,,0,0,PSRE,FALSE
BASSGCP_20140701_FT02,,9,0,PSRE,FALSE
BASSGCP_20150804_FT01,,0,0,PSRE,FALSE
BASSGCP_20150806_FT01,,43,0,RACA,FALSE
BASSGCP_20150806_FT02,,7,0,RACA,FALSE
BASSGCP_20150806_FT03,,4,0,RACA,FALSE
BASSGCP_20150806_FT04,,9,0,RACA,FALSE
BASSGCP_20160721_FT01,RACA,27,0,RACA,FALSE
BASSGCP_20160721_FT02,RACA,26,0,RACA,FALSE
BASSGCP_20160721_FT03,RACA,35,0,RACA,FALSE
BASSGCP_20160721_FT04,PSRE,2,0,PSRE,FALSE
BASSGCP_20160721_FT05,RACA,28,0,RACA,FALSE
BASSGCP_20170803_FT01,,16,0,PSRE,FALSE
BASSGCP_20170803_FT02,,2,0,RACA,FALSE
BASSGCP_20170803_FT03,,3,0,RACA,FALSE
BASSGCP_20170803_FT04,,2,0,RACA,FALSE
BASSGCP_20170803_FT05,,2,0,RACA,FALSE
BASSGCP_20170803_FT06,,2,0,RACA,FALSE
BASSGCP_20170803_FT07,,4,0,RACA,FALSE
BASSGCP_20180530_FT01,,9,0,PSRE,FALSE
BASSGCP_20180530_FT02,,0,0,PSRE,FALSE
BASSGCP_20180717_FT01,,26,2,BUBO,FALSE
BASSGCP_20180717_FT02,,29,1,PSRE,FALSE
BASSGCP_20190612_FT1,,31,1,BUBO,FALSE
BASSGCP_20190612_FT2,,0,0,PSRE,FALSE
BASSGCP_20190612_FT3,,30,0,BUBO,FALSE
BASSGCP_20190612_FT4,,3,0,PSRE,FALSE
BASSGCP_20190612_FT5,,67,1,BUBO,FALSE
BASSGCP_20190716_FT1,,0,0,PSRE,FALSE
BASSGCP_20190716_FT2,,0,0,PSRE,FALSE
BASSGCP_20190716_FT3,,0,0,PSRE,FALSE
BASSGCP_20190718_FT1,,9,0,RACA,FALSE
BASSGCP_20190718_FT2,,8,0,RACA,FALSE
BASSGCP_20190718_FT3,,2,0,RACA,FALSE
BASSGCP_20190718_FT4,,9,0,RACA,FALSE
BASSGCP_20190718_FT5,,13,0,RACA,FALSE
BcatRCO_20090729_FT01,PSRE,23,0,PSRE,TRUE
BcatRCO_20090729_FT02,PSRE,10,0,PSRE,TRUE
BcatRCO_20090729_FT03,PSRE,17,0,PSRE,TRUE
Beaver_19990613_FT01,RACA,44,1,RACA,TRUE
Beaver_20050725_FT01,HYRE,2,0,PSRE,TRUE
Beaver_20060713_FT01,HYRE,0,0,PSRE,TRUE
Beaver_20090713_FT01,PSRE,12,0,PSRE,TRUE
Beaver_20100806_FT01,PSRE,0,0,PSRE,TRUE
Beaver_20100806_FT02,PSRE,1,0,PSRE,TRUE
Beaver_20100806_FT03,PSRE,4,0,PSRE,TRUE
BEAVER_20140808_FT01,,4,0,PSRE,FALSE
BEAVER_20140808_FT02,,2,0,PSRE,FALSE
BEAVER_20140808_FT03,,1,0,RACA,FALSE
Big_20100712_FT01,PSRE,45,0,PSRE,TRUE
Big_20100712_FT02,PSRE,21,0,PSRE,TRUE
Big_20100712_FT03,BUBO,1,1,BUBO,TRUE
Big_20100712_FT03,PSRE,37,0,PSRE,TRUE
BigPR_20090804_FT01,PSRE,1,0,PSRE,TRUE
BigPR_20090804_FT02,PSRE,4,0,PSRE,TRUE
BigPR_20090804_FT03,PSRE,3,0,PSRE,TRUE
BigPR_20090804_FT04,PSRE,2,0,PSRE,TRUE
BLA01_20160818_FT01,PSRE,18,0,PSRE,FALSE
BLA01_20160818_FT03,BUBO,2,0,BUBO,FALSE
BLA01_20160818_FT04,BUBO,2,0,BUBO,FALSE
BLA01_20170816_FT01,,12,0,PSRE,FALSE
BLA02_20160818_FT01,PSRE,32,0,PSRE,FALSE
BLA03_20160818_FT01,PSRE,35,0,PSRE,FALSE
BLNRCO_20100804_FT01,PSRE,15,0,PSRE,TRUE
BLNRCO_20100804_FT02,PSRE,16,0,PSRE,TRUE
BLNRCO_20100804_FT03,PSRE,10,0,PSRE,TRUE
BNPND001_20130710_FT01,PSRE,9,0,PSRE,TRUE
BNPND001_20130710_FT02,PSRE,10,0,PSRE,TRUE
BNPND001_20130710_FT03,PSRE,10,0,PSRE,TRUE
BNPND001_20140715_FT01,,8,0,PSRE,FALSE
BNPND001_20140715_FT02,,0,0,PSRE,FALSE
BNPND001_20140715_FT03,,2,0,PSRE,FALSE
BNPND001_20150806_FT01,,27,3,PSRE,FALSE
BNPND001_20170809_FT01,,0,0,PSRE,FALSE
BNPND002_20090702_FT01,PSRE,2,0,PSRE,TRUE
BNPND002_20090702_FT02,PSRE,12,0,PSRE,TRUE
BNPND002_20090702_FT03,PSRE,27,1,PSRE,TRUE
BNPND002_20090702_FT04,PSRE,11,0,PSRE,TRUE
BNPND002_20100713_FT01,PSRE,31,2,PSRE,TRUE
BNPND002_20130626_FT01,PSRE,2,0,PSRE,TRUE
BNPND002_20130626_FT02,PSRE,1,0,PSRE,TRUE
BNPND002_20130710_FT01,PSRE,20,1,PSRE,TRUE
BNPND002_20130710_FT02,PSRE,15,0,PSRE,TRUE
BNPND002_20130710_FT03,PSRE,24,2,PSRE,TRUE
BNPND002_20140708_FT01,,12,6,PSRE,FALSE
BNPND002_20140708_FT02,,27,13,PSRE,FALSE
BNPND002_20140708_FT03,,34,16,PSRE,FALSE
BNPND002_20140708_FT04,,9,3,PSRE,FALSE
BNPND002_20140708_FT05,,7,0,PSRE,FALSE
BNPND002_20140708_FT06,,10,0,TAGR,FALSE
BNPND002_20140708_FT07,,10,0,TATO,FALSE
BNPND002_20140708_FT08,,28,12,PSRE,FALSE
BNPND002_20150720_FT02,,15,0,PSRE,FALSE
BNPND002_20160719_FT01,PSRE,31,27,PSRE,FALSE
BNPND002_20160719_FT02,PSRE,25,14,PSRE,FALSE
BNPND002_20170809_FT01,,20,0,PSRE,FALSE
BNPND002_20170809_FT02,,6,0,PSRE,FALSE
BNPND002_20180619_FT01,,3,0,PSRE,FALSE
BNPND002_20190710_FT1,,74,1,PSRE,FALSE
BNPND002_20190710_FT2,,44,1,PSRE,FALSE
BNPND002_20190710_FT3,,7,0,PSRE,FALSE
BNPND005_20110810_FT01,PSRE,53,1,PSRE,TRUE
BNPND005_20110810_FT02,PSRE,14,0,PSRE,TRUE
BNPND005_20110810_FT03,PSRE,35,0,PSRE,TRUE
BNPND005_20130731_FT01,PSRE,24,0,PSRE,TRUE
BNPND005_20130731_FT02,TAGR,8,0,TAGR,TRUE
BNPND005_20140708_FT01,,0,0,PSRE,FALSE
BNPND005_20140708_FT02,,0,0,PSRE,FALSE
BNPND005_20140708_FT03,,7,0,TATO,FALSE
BNPND005_20140708_FT04,,10,0,TAGR,FALSE
BNPND005_20150720_FT02,,15,0,PSRE,FALSE
BNPND005_20150720_FT03,,5,0,PSRE,FALSE
BNPND005_20160719_FT01,PSRE,31,0,PSRE,FALSE
BNPND005_20160719_FT02,PSRE,29,0,PSRE,FALSE
BNPND005_20170809_FT01,,3,0,PSRE,FALSE
BNPND005_20180619_FT01,,13,0,PSRE,FALSE
BNPND005_20180619_FT02,,15,1,PSRE,FALSE
BNPND005_20190710_FT1,,6,0,PSRE,FALSE
BNPND005_20190710_FT2,,4,0,PSRE,FALSE
BNPND011_20090702_FT01,PSRE,0,0,PSRE,TRUE
BNPND011_20110810_FT01,PSRE,20,0,PSRE,TRUE
BNPND011_20110810_FT02,PSRE,34,1,PSRE,TRUE
BNPND011_20130731_FT01,TATO,15,0,TATO,TRUE
BNPND011_20140715_FT01,,0,0,PSRE,FALSE
BNPND011_20140715_FT02,,0,0,PSRE,FALSE
BNPND011_20170731_FT01,,19,1,PSRE,FALSE
BNPND011_20180619_FT01,,16,0,PSRE,FALSE
BNPND011_20180619_FT02,,16,0,PSRE,FALSE
BNPND011_20190710_FT1,,6,1,PSRE,FALSE
BNPND011_20190710_FT2,,3,0,PSRE,FALSE
BNPND011_20190710_FT3,,2,0,PSRE,FALSE
BNPND019_20130713_FT01,PSRE,16,3,PSRE,TRUE
BNPND019_20130713_FT02,PSRE,8,3,PSRE,TRUE
BNPND019_20130713_FT03,PSRE,16,1,PSRE,TRUE
BNPND019_20130713_FT04,PSRE,9,1,PSRE,TRUE
BNPND019_20130713_FT05,TATO,2,0,TATO,TRUE
BNPND019_20130713_FT06,TATO,2,0,TATO,TRUE
BNPND019_20140623_FT01,,48,3,PSRE,FALSE
BNPND019_20140623_FT02,,58,1,PSRE,FALSE
BNPND019_20140623_FT03,,10,0,TATO,FALSE
BNPND019_20140623_FT04,,38,0,PSRE,FALSE
BNPND019_20160806_FT01,PSRE,0,0,PSRE,FALSE
BNPND019_20170621_FT01,,2,0,PSRE,FALSE
BNPND019_20170621_FT02,,1,0,PSRE,FALSE
BNPND019_20170621_FT03,,8,0,PSRE,FALSE
BNPND019_20170621_FT04,,1,0,RACA,FALSE
BNPND019_20180711_FT01,,71,1,PSRE,FALSE
BNPND019_20180711_FT02,,7,0,PSRE,FALSE
BNPND019_20180711_FT03,,15,1,PSRE,FALSE
BNPND019_20190701_FT1,,9,0,PSRE,FALSE
BNPND019_20190701_FT2,,12,3,PSRE,FALSE
BNPND019_20190701_FT3,,20,1,PSRE,FALSE
BNPND020_20090723_FT01,PSRE,8,0,PSRE,TRUE
BNPND020_20090723_FT02,PSRE,36,1,PSRE,TRUE
BNPND020_20090723_FT03,PSRE,20,0,PSRE,TRUE
BNPND020_20130715_FT01,PSRE,48,1,PSRE,TRUE
BNPND020_20130715_FT02,PSRE,24,2,PSRE,TRUE
BNPND020_20140623_FT01,,35,1,PSRE,FALSE
BNPND020_20140623_FT02,,29,4,PSRE,FALSE
BNPND020_20140623_FT03,,15,0,PSRE,FALSE
BNPND020_20140623_FT04,,1,0,PSRE,FALSE
BNPND020_20150806_FT01,,0,0,PSRE,FALSE
BNPND020_20160727_FT01,PSRE,0,0,PSRE,FALSE
BNPND020_20170621_FT01,,25,1,PSRE,FALSE
BNPND020_20180711_FT01,,25,1,PSRE,FALSE
BNPND020_20180711_FT02,,16,0,PSRE,FALSE
BNPND020_20190701_FT1,,19,0,PSRE,FALSE
BNPND020_20190701_FT2,,8,0,PSRE,FALSE
BNPND024_20090702_FT01,PSRE,39,1,PSRE,TRUE
BNPND024_20090702_FT02,PSRE,31,0,PSRE,TRUE
BNPND024_20110810_FT01,PSRE,98,0,PSRE,TRUE
BNPND024_20130731_FT01,PSRE,0,0,PSRE,TRUE
BNPND024_20130731_FT02,RACA,18,0,RACA,TRUE
BNPND024_20130731_FT03,TATO,15,0,TATO,TRUE
BNPND024_20140715_FT01,,34,0,PSRE,FALSE
BNPND024_20140715_FT02,,22,0,PSRE,FALSE
BNPND024_20140715_FT03,,26,2,PSRE,FALSE
BNPND024_20140715_FT04,,11,0,PSRE,FALSE
BNPND024_20140715_FT05,,18,2,PSRE,FALSE
BNPND024_20150818_FT01,,26,2,PSRE,FALSE
BNPND024_20160802_FT01,PSRE,59,0,PSRE,FALSE
BNPND024_20160802_FT02,PSRE,41,0,PSRE,FALSE
BNPND024_20170731_FT01,,0,0,PSRE,FALSE
BNPND024_20180711_FT01,,4,0,PSRE,FALSE
BNPND024_20180711_FT02,,1,0,PSRE,FALSE
BNPND024_20190701_FT1,,119,0,PSRE,FALSE
BOGCP_20100714_FT01,PSRE,45,0,PSRE,TRUE
BOGCP_20100714_FT02,PSRE,23,0,PSRE,TRUE
BOGCP_20100714_FT03,PSRE,47,0,PSRE,TRUE
BoobRCO_20090610_FT01,BUBO,151,1,BUBO,TRUE
BoobRCO_20090729_FS01,BUBO,30,0,BUBO,TRUE
BoobRCO_20090729_FS02,PSRE,5,1,PSRE,TRUE
BoobRCO_20090729_FS03,PSRE,3,0,PSRE,TRUE
BoobRCO_20090729_FS04,PSRE,0,0,PSRE,TRUE
BoobRCO_20090729_FS05,PSRE,0,0,PSRE,TRUE
BWRCO_20090729_FT01,PSRE,42,1,PSRE,TRUE
BWRCO_20090729_FT02,PSRE,62,0,PSRE,TRUE
BWRCO_20090729_FT03,RADR,3,0,RADR,TRUE
C20_20090706_FT01,PSRE,2,0,PSRE,TRUE
C20_20090706_FT02,PSRE,3,0,PSRE,TRUE
C20_20090706_FT03,PSRE,3,0,PSRE,TRUE
C20_20090706_FT04,PSRE,1,0,PSRE,TRUE
C30_20090706_FT01,PSRE,1,0,PSRE,TRUE
C30_20090706_FT02,PSRE,10,0,PSRE,TRUE
C30_20090706_FT03,PSRE,6,0,PSRE,TRUE
C30_20090706_FT04,PSRE,10,0,PSRE,TRUE
C49_20090706_FT01,PSRE,14,0,PSRE,TRUE
C49_20090706_FT02,PSRE,9,0,PSRE,TRUE
C49_20090706_FT03,PSRE,4,0,PSRE,TRUE
C49_20090807_FT01,RADR,9,0,RADR,TRUE
C60_20090717_FT01,PSRE,45,0,PSRE,TRUE
C60_20090717_FT02,PSRE,42,0,PSRE,TRUE
C60_20090717_FT03,PSRE,38,1,PSRE,TRUE
C68_20090717_FT01,PSRE,30,1,PSRE,TRUE
C68_20090717_FT02,PSRE,8,1,PSRE,TRUE
C68_20090717_FT03,BUBO,2,0,BUBO,TRUE
C68_20090717_FT03,PSRE,4,1,PSRE,TRUE
C68_20090717_FT04,BUBO,6,0,BUBO,TRUE
C68_20090717_FT04,PSRE,44,3,PSRE,TRUE
C68_20090717_FT05,RADR,2,0,RADR,TRUE
C68_20090807_FT01,RADR,12,1,RADR,TRUE
CA-Andys_19990713_FT01,PSRE,407,92,PSRE,TRUE
CA-BARTS_20090524_FT01,PSRE,76,59,PSRE,TRUE
CabinBOR_20150608_FT01,,25,1,BUBO,FALSE
CabinBOR_20180712_FT01,,67,1,PSRE,FALSE
CABINBOR_20190612_FT1,,26,0,PSRE,FALSE
CABINBOR_20190722_FT1,,14,2,PSRE,FALSE
CABINBOR_20190722_FT2,,16,0,PSRE,FALSE
CABINBOR_20190722_FT3,,12,0,PSRE,FALSE
CABINBOR_20190722_FT4,,3,0,PSRE,FALSE
CABINBOR_20190722_FT5,,7,1,BUBO,FALSE
CA-BN003_20090702_FT01,PSRE,1,1,PSRE,TRUE
CA-BN003_20090702_FT02,PSRE,1,1,PSRE,TRUE
CA-BN003_20100713_FT01,PSRE,19,4,PSRE,TRUE
CA-BN003_20100713-FT02,PSRE,8,4,PSRE,TRUE
CA-BN003_20130626_FT01,PSRE,2,1,PSRE,TRUE
CA-BN003_20130710_FT01,PSRE,1,0,PSRE,TRUE
CA-BN003_20140715_FT01,,14,0,PSRE,FALSE
CA-BN003_20140715_FT02,,4,0,PSRE,FALSE
CA-BN003_20140715_FT03,,9,0,PSRE,FALSE
CA-BN003_20160719_FT01,PSRE,11,0,PSRE,FALSE
CA-BN003_20170809_FT01,,13,0,PSRE,FALSE
CA-BN003_20180619_FT01,,27,1,PSRE,FALSE
CA-BN003_20180619_FT02,,7,0,PSRE,FALSE
CA-BN003_20180619_FT03,,10,0,PSRE,FALSE
CA-BN003_20190710_FT1,,52,3,PSRE,FALSE
CA-BN004_20130626_FT01,PSRE,19,0,PSRE,TRUE
CA-BN004_20130626_FT02,PSRE,7,0,PSRE,TRUE
CA-BN004_20140708_FT01,,7,0,PSRE,FALSE
CA-BN004_20140708_FT02,,3,1,PSRE,FALSE
CA-BN004_20140708_FT03,,11,0,PSRE,FALSE
CA-BN004_20140708_FT04,,18,0,PSRE,FALSE
CA-BN004_20170809_FT01,,11,0,PSRE,FALSE
CA-BN004_20180619_FT01,,2,1,PSRE,FALSE
CA-BN004_20190710_FT1,,8,0,PSRE,FALSE
CA-BN004_20190710_FT2,,20,1,PSRE,FALSE
CA-BN016_20090723_FT01,PSRE,16,0,PSRE,TRUE
CA-BN016_20090723_FT02,PSRE,6,0,PSRE,TRUE
CA-BN016_20090723_FT03,PSRE,4,0,PSRE,TRUE
CA-BN016_20100603_FT01,PSRE,11,3,PSRE,TRUE
CA-BN016_20100603_FT02,PSRE,12,2,PSRE,TRUE
CA-BN016_20100712_FT01,PSRE,4,0,PSRE,TRUE
CA-BN016_20110801_FT01,PSRE,60,15,PSRE,TRUE
CA-BN016_20110801_FT02,PSRE,14,5,PSRE,TRUE
CA-BN016_20130715_FT01,PSRE,1,0,PSRE,TRUE
CA-BN016_20130715_FT02,PSRE,3,0,PSRE,TRUE
CA-BN016_20130715_FT03,PSRE,2,0,PSRE,TRUE
CA-BN016_20130715_FT04,TATO,15,0,TATO,TRUE
CA-BN016_20140623_FT01,,15,6,PSRE,FALSE
CA-BN016_20140623_FT02,,4,2,PSRE,FALSE
CA-BN016_20140623_FT03,,1,1,PSRE,FALSE
CA-BN016_20140623_FT04,,10,0,TATO,FALSE
CA-BN016_20140807_FT01,,16,1,PSRE,FALSE
CA-BN016_20170731_FT01,,10,0,PSRE,FALSE
CA-BN016_20170731_FT02,,90,1,PSRE,FALSE
CA-BN016_20180711_FT01,,59,0,PSRE,FALSE
CA-BN016_20180711_FT02,,54,1,PSRE,FALSE
CA-BN016_20190701_FT1,,43,1,PSRE,FALSE
CA-BN016_20190701_FT2,,59,0,PSRE,FALSE
CA-BN017_20130731_FT01,PSRE,49,3,PSRE,TRUE
CA-BN017_20130731_FT02,PSRE,47,1,PSRE,TRUE
CA-BN017_20130731_FT03,TATO,1,0,TATO,TRUE
CA-BN017_20130731_FT04,TAGR,3,0,TAGR,TRUE
CA-BN017_20130731_FT05,RADR,1,0,RADR,TRUE
CA-BN017_20140715_FT01,,5,0,PSRE,FALSE
CA-BN017_20140715_FT02,,3,0,PSRE,FALSE
CA-BN017_20140715_FT03,,2,0,PSRE,FALSE
CA-BN017_20140715_FT04,,1,0,TAGR,FALSE
CA-BN017_20150818_FT01,,7,1,PSRE,FALSE
CA-BN017_20170731_FT01,,29,4,PSRE,FALSE
CA-BN017_20180711_FT01,,100,4,PSRE,FALSE
CA-BN017_20190701_FT1,,46,1,PSRE,FALSE
CA-BN017_20190701_FT2,,47,0,PSRE,FALSE
CA-BN017_20190701_FT3,,8,0,PSRE,FALSE
CA-BN018_20090723_FT01,PSRE,7,1,PSRE,TRUE
CA-BN018_20090723_FT02,PSRE,9,1,PSRE,TRUE
CA-BN018_20090723_FT03,PSRE,17,3,PSRE,TRUE
Ca-BN018_20110714_ft01,PSRE,47,16,PSRE,TRUE
CA-BN018_20130715_FT01,PSRE,2,0,PSRE,TRUE
CA-BN018_20130715_FT02,PSRE,8,0,PSRE,TRUE
